Order_ID,Customer_ID,Category,Payment_Method,Order_Value,Discount_Percent,Est_Delivery_Days,Actual_Delivery_Days,Customer_Rating,Returned,City_Tier,Delivery_Delay,Fulfillment_Status,High_Value_Flag,Net_Revenue,Order_Segment
ORD1770,CUST316,Electronics,Cash on Delivery,761.23,5,7,11,2.0,Yes,Tier 2,4,Severe Delay,Regular Order,723.1685,Standard Order
ORD1771,CUST198,Electronics,Credit Card,262.17,15,4,8,2.0,No,Tier 2,4,Severe Delay,Regular Order,222.8445,Standard Order
ORD1772,CUST204,Fashion,Cash on Delivery,1384.98,5,3,3,3.0,No,Tier 3,0,On-Time,Regular Order,1315.731,Standard Order
ORD1773,CUST129,Electronics,UPI,784.56,0,7,9,4.0,No,Tier 1,2,Minor Delay,Regular Order,784.56,Standard Order
ORD1774,CUST116,Home & Kitchen,UPI,3503.67,15,6,7,5.0,No,Tier 3,1,Minor Delay,Regular Order,2978.1195,Loyal & Satisfied
ORD1775,CUST212,Home & Kitchen,UPI,1137.04,0,2,2,4.0,No,Tier 2,0,On-Time,Regular Order,1137.04,Loyal & Satisfied
ORD1776,CUST161,Books,Debit Card,3569.14,50,3,2,3.0,No,Tier 1,-1,Early,Regular Order,1784.57,Standard Order
ORD1777,CUST183,Electronics,UPI,498.9,0,6,6,5.0,Yes,Tier 1,0,On-Time,Regular Order,498.9,Standard Order
ORD1778,CUST211,Electronics,Cash on Delivery,1752.35,10,5,9,3.0,No,Tier 1,4,Severe Delay,Regular Order,1577.115,Standard Order
ORD1779,CUST316,Electronics,UPI,1352.44,10,4,5,2.0,No,Tier 1,1,Minor Delay,Regular Order,1217.1960000000001,Standard Order
ORD1780,CUST185,Home & Kitchen,Credit Card,1813.76,0,3,4,5.0,No,Tier 1,1,Minor Delay,Regular Order,1813.76,Loyal & Satisfied
ORD1781,CUST240,Home & Kitchen,Cash on Delivery,489.98,0,2,2,4.0,No,Tier 2,0,On-Time,Regular Order,489.98,Standard Order
ORD1782,CUST286,Electronics,UPI,1512.33,15,5,6,2.0,No,Tier 1,1,Minor Delay,Regular Order,1285.4805,Standard Order
ORD1783,CUST118,Beauty,Debit Card,1027.08,20,6,5,3.0,No,Tier 3,-1,Early,Regular Order,821.664,Standard Order
ORD1784,CUST276,Electronics,Cash on Delivery,1829.6,20,4,4,3.0,Yes,Tier 1,0,On-Time,Regular Order,1463.68,Standard Order
ORD1785,CUST199,Fashion,Cash on Delivery,675.29,10,2,3,4.0,No,Tier 3,1,Minor Delay,Regular Order,607.761,Standard Order
ORD1786,CUST239,Home & Kitchen,Credit Card,2849.35,20,6,5,4.0,No,Tier 1,-1,Early,Regular Order,2279.48,Loyal & Satisfied
ORD1787,CUST288,Beauty,Debit Card,305.68,15,6,8,4.0,No,Tier 2,2,Minor Delay,Regular Order,259.828,Standard Order
ORD1788,CUST332,Home & Kitchen,UPI,2175.26,15,3,3,1.0,No,Tier 1,0,On-Time,Regular Order,1848.9710000000002,Standard Order
ORD1789,CUST246,Books,Cash on Delivery,2570.7,10,3,4,3.0,No,Tier 1,1,Minor Delay,Regular Order,2313.63,Standard Order
ORD1790,CUST175,Fashion,Cash on Delivery,2239.58,15,2,2,4.0,Yes,Tier 3,0,On-Time,Regular Order,1903.6429999999998,Standard Order
ORD1791,CUST108,Books,Credit Card,1062.72,20,7,7,4.0,No,Tier 1,0,On-Time,Regular Order,850.176,Standard Order
ORD1792,CUST298,Electronics,UPI,892.33,5,7,6,3.0,Yes,Tier 2,-1,Early,Regular Order,847.7135,Standard Order
ORD1793,CUST127,Beauty,UPI,1167.26,20,6,5,4.0,No,Tier 2,-1,Early,Regular Order,933.808,Loyal & Satisfied
ORD1794,CUST305,Fashion,Debit Card,512.35,10,3,7,5.0,No,Tier 2,4,Severe Delay,Regular Order,461.115,Standard Order
ORD1795,CUST322,Books,Cash on Delivery,1149.91,0,4,4,5.0,No,Tier 2,0,On-Time,Regular Order,1149.91,Loyal & Satisfied
ORD1796,CUST227,Fashion,Cash on Delivery,1532.85,0,4,6,5.0,No,Tier 2,2,Minor Delay,Regular Order,1532.85,Loyal & Satisfied
ORD1797,CUST151,Home & Kitchen,UPI,1648.24,5,6,13,5.0,Yes,Tier 1,7,Severe Delay,Regular Order,1565.828,Standard Order
ORD1798,CUST182,Fashion,UPI,473.82,10,3,3,4.0,No,Tier 2,0,On-Time,Regular Order,426.438,Standard Order
ORD1799,CUST349,Home & Kitchen,Cash on Delivery,1473.56,20,2,2,5.0,No,Tier 3,0,On-Time,Regular Order,1178.848,Loyal & Satisfied
ORD1800,CUST210,Electronics,UPI,2246.94,0,2,3,3.0,No,Tier 1,1,Minor Delay,Regular Order,2246.94,Standard Order
ORD1801,CUST243,Electronics,Credit Card,261.58,20,2,6,3.0,No,Tier 1,4,Severe Delay,Regular Order,209.264,Standard Order
ORD1802,CUST216,Electronics,UPI,3109.99,30,4,8,3.0,No,Tier 2,4,Severe Delay,Regular Order,2176.9929999999995,Standard Order
ORD1803,CUST168,Electronics,Debit Card,235.94,0,3,3,4.0,No,Tier 1,0,On-Time,Regular Order,235.94,Standard Order
ORD1804,CUST198,Beauty,Cash on Delivery,728.01,30,3,4,3.0,Yes,Tier 1,1,Minor Delay,Regular Order,509.60699999999997,High-Risk Transaction
ORD1805,CUST239,Electronics,UPI,219.13,50,4,3,4.0,No,Tier 1,-1,Early,Regular Order,109.565,Standard Order
ORD1806,CUST124,Beauty,Credit Card,296.34,15,2,9,3.0,Yes,Tier 2,7,Severe Delay,Regular Order,251.88899999999998,Standard Order
ORD1807,CUST279,Fashion,Debit Card,3105.21,20,2,6,2.0,No,Tier 1,4,Severe Delay,Regular Order,2484.168,Standard Order
ORD1808,CUST222,Electronics,UPI,725.95,50,6,6,4.0,No,Tier 2,0,On-Time,Regular Order,362.975,Standard Order
ORD1809,CUST312,Books,UPI,863.59,15,7,7,1.0,Yes,Tier 2,0,On-Time,Regular Order,734.0515,Standard Order
ORD1810,CUST327,Home & Kitchen,Debit Card,491.01,5,5,4,2.0,Yes,Tier 1,-1,Early,Regular Order,466.4595,Standard Order
ORD1811,CUST152,Fashion,Credit Card,1290.87,20,7,7,3.0,No,Tier 2,0,On-Time,Regular Order,1032.696,Standard Order
ORD1812,CUST250,Home & Kitchen,Credit Card,1284.06,15,3,5,4.0,No,Tier 3,2,Minor Delay,Regular Order,1091.451,Loyal & Satisfied
ORD1813,CUST243,Home & Kitchen,UPI,758.64,10,3,3,3.0,Yes,Tier 2,0,On-Time,Regular Order,682.776,Standard Order
ORD1814,CUST156,Electronics,Cash on Delivery,686.02,5,3,2,4.0,Yes,Tier 3,-1,Early,Regular Order,651.7189999999999,Standard Order
ORD1815,CUST138,Beauty,Debit Card,2795.02,20,7,7,4.0,No,Tier 1,0,On-Time,Regular Order,2236.016,Loyal & Satisfied
ORD1816,CUST208,Beauty,Debit Card,780.02,0,5,12,3.0,No,Tier 2,7,Severe Delay,Regular Order,780.02,Standard Order
ORD1817,CUST280,Home & Kitchen,Debit Card,1016.28,30,6,7,3.0,No,Tier 1,1,Minor Delay,Regular Order,711.396,Standard Order
ORD1818,CUST141,Electronics,Credit Card,599.73,5,7,7,3.0,Yes,Tier 1,0,On-Time,Regular Order,569.7435,Standard Order
ORD1819,CUST285,Home & Kitchen,Cash on Delivery,1110.605,0,5,5,4.0,No,Tier 1,0,On-Time,Regular Order,1110.605,Loyal & Satisfied
ORD1820,CUST266,Electronics,UPI,807.9,10,2,9,1.0,Yes,Tier 1,7,Severe Delay,Regular Order,727.11,Standard Order
ORD1821,CUST241,Electronics,UPI,1064.9,0,2,4,1.0,Yes,Tier 3,2,Minor Delay,Regular Order,1064.9,Standard Order
ORD1822,CUST322,Fashion,UPI,550.6,15,3,3,4.0,No,Tier 1,0,On-Time,Regular Order,468.01,Standard Order
ORD1823,CUST221,Fashion,Debit Card,5473.85,30,4,3,4.0,No,Tier 2,-1,Early,High-Value Order,3831.695,Loyal & Satisfied
ORD1824,CUST232,Beauty,Cash on Delivery,613.52,20,3,2,2.0,No,Tier 2,-1,Early,Regular Order,490.81600000000003,Standard Order
ORD1825,CUST262,Home & Kitchen,Credit Card,1967.49,0,4,3,3.0,No,Tier 2,-1,Early,Regular Order,1967.49,Standard Order
ORD1826,CUST314,Home & Kitchen,Cash on Delivery,869.28,0,5,5,5.0,No,Tier 1,0,On-Time,Regular Order,869.28,Standard Order
ORD1827,CUST320,Fashion,Cash on Delivery,477.13,20,2,6,5.0,No,Tier 2,4,Severe Delay,Regular Order,381.704,Standard Order
ORD1828,CUST334,Fashion,Credit Card,2129.64,30,7,7,4.0,No,Tier 1,0,On-Time,Regular Order,1490.7479999999998,Loyal & Satisfied
ORD1829,CUST174,Fashion,Debit Card,687.05,10,4,6,4.0,No,Tier 1,2,Minor Delay,Regular Order,618.345,Standard Order
ORD1830,CUST245,Beauty,Cash on Delivery,2604.7,10,5,5,4.0,No,Tier 3,0,On-Time,Regular Order,2344.23,Loyal & Satisfied
ORD1831,CUST338,Electronics,UPI,3161.76,5,2,3,4.0,No,Tier 1,1,Minor Delay,Regular Order,3003.672,Loyal & Satisfied
ORD1832,CUST175,Beauty,Credit Card,2557.83,30,7,8,4.0,No,Tier 1,1,Minor Delay,Regular Order,1790.4809999999998,Loyal & Satisfied
ORD1833,CUST108,Home & Kitchen,UPI,242.76,15,4,4,3.0,No,Tier 3,0,On-Time,Regular Order,206.34599999999998,Standard Order
ORD1834,CUST173,Fashion,Debit Card,2057.86,5,3,3,5.0,No,Tier 1,0,On-Time,Regular Order,1954.967,Loyal & Satisfied
ORD1835,CUST285,Home & Kitchen,Credit Card,835.89,5,3,4,2.0,No,Tier 2,1,Minor Delay,Regular Order,794.0954999999999,Standard Order
ORD1836,CUST335,Fashion,UPI,2683.13,30,3,2,3.0,No,Tier 1,-1,Early,Regular Order,1878.191,Standard Order
ORD1837,CUST244,Beauty,UPI,1419.18,0,5,5,4.0,No,Tier 1,0,On-Time,Regular Order,1419.18,Loyal & Satisfied
ORD1838,CUST329,Beauty,Cash on Delivery,2352.34,5,3,3,3.0,Yes,Tier 1,0,On-Time,Regular Order,2234.723,Standard Order
ORD1839,CUST106,Fashion,Cash on Delivery,1030.41,10,6,13,5.0,No,Tier 1,7,Severe Delay,Regular Order,927.3690000000001,Standard Order
ORD1840,CUST273,Fashion,Cash on Delivery,1118.93,0,2,2,2.0,No,Tier 1,0,On-Time,Regular Order,1118.93,Standard Order
ORD1841,CUST240,Home & Kitchen,Credit Card,387.13,0,5,7,4.0,No,Tier 2,2,Minor Delay,Regular Order,387.13,Standard Order
ORD1842,CUST267,Beauty,Credit Card,2038.9,20,7,7,5.0,No,Tier 2,0,On-Time,Regular Order,1631.1200000000001,Loyal & Satisfied
ORD1843,CUST269,Electronics,Debit Card,852.41,30,3,4,5.0,Yes,Tier 3,1,Minor Delay,Regular Order,596.6869999999999,High-Risk Transaction
ORD1844,CUST236,Home & Kitchen,Cash on Delivery,1031.97,20,2,2,2.0,No,Tier 1,0,On-Time,Regular Order,825.576,Standard Order
ORD1845,CUST277,Home & Kitchen,UPI,2045.09,30,4,6,3.0,No,Tier 2,2,Minor Delay,Regular Order,1431.5629999999999,Standard Order
ORD1846,CUST126,Home & Kitchen,UPI,1296.09,10,3,3,4.0,No,Tier 2,0,On-Time,Regular Order,1166.481,Loyal & Satisfied
ORD1847,CUST221,Electronics,Debit Card,469.42,20,2,3,2.0,No,Tier 3,1,Minor Delay,Regular Order,375.53600000000006,Standard Order
ORD1848,CUST293,Home & Kitchen,Credit Card,1270.6,5,6,7,4.0,No,Tier 1,1,Minor Delay,Regular Order,1207.07,Loyal & Satisfied
ORD1849,CUST104,Beauty,Debit Card,828.35,15,4,4,5.0,No,Tier 2,0,On-Time,Regular Order,704.0975,Standard Order
ORD1850,CUST128,Electronics,Debit Card,960.78,50,6,5,2.0,No,Tier 3,-1,Early,Regular Order,480.39,Standard Order
ORD1851,CUST264,Electronics,Debit Card,234.46,5,7,6,2.0,Yes,Tier 1,-1,Early,Regular Order,222.737,Standard Order
ORD1852,CUST265,Beauty,Debit Card,482.91,5,2,1,2.0,No,Tier 3,-1,Early,Regular Order,458.7645,Standard Order
ORD1853,CUST182,Electronics,UPI,595.94,10,6,8,5.0,No,Tier 1,2,Minor Delay,Regular Order,536.3460000000001,Standard Order
ORD1854,CUST235,Beauty,Cash on Delivery,1697.76,0,7,7,2.0,No,Tier 2,0,On-Time,Regular Order,1697.76,Standard Order
ORD1855,CUST339,Fashion,UPI,213.87,0,2,2,3.0,No,Tier 3,0,On-Time,Regular Order,213.87,Standard Order
ORD1856,CUST208,Electronics,Debit Card,830.67,20,2,3,3.0,No,Tier 2,1,Minor Delay,Regular Order,664.5360000000001,Standard Order
ORD1857,CUST164,Beauty,Debit Card,3292.85,50,6,6,4.0,Yes,Tier 1,0,On-Time,Regular Order,1646.425,High-Risk Transaction
ORD1858,CUST185,Fashion,Debit Card,342.38,10,2,2,1.0,Yes,Tier 1,0,On-Time,Regular Order,308.142,Standard Order
ORD1859,CUST343,Fashion,Cash on Delivery,1071.86,0,3,3,3.0,No,Tier 3,0,On-Time,Regular Order,1071.86,Standard Order
ORD1860,CUST244,Fashion,Credit Card,2053.07,0,2,6,5.0,No,Tier 2,4,Severe Delay,Regular Order,2053.07,Loyal & Satisfied
ORD1861,CUST170,Home & Kitchen,Credit Card,3627.82,30,5,7,5.0,No,Tier 1,2,Minor Delay,Regular Order,2539.474,Loyal & Satisfied
ORD1862,CUST316,Electronics,UPI,1848.18,10,7,9,4.0,No,Tier 2,2,Minor Delay,Regular Order,1663.362,Loyal & Satisfied
ORD1863,CUST144,Fashion,Credit Card,1729.99,5,2,2,1.0,No,Tier 2,0,On-Time,Regular Order,1643.4904999999999,Standard Order
ORD1864,CUST231,Beauty,Debit Card,2301.81,10,5,6,3.0,No,Tier 1,1,Minor Delay,Regular Order,2071.629,Standard Order
ORD1865,CUST135,Fashion,Debit Card,909.14,5,2,1,4.0,No,Tier 1,-1,Early,Regular Order,863.683,Standard Order
ORD1866,CUST169,Home & Kitchen,Debit Card,2166.92,10,2,1,3.0,No,Tier 1,-1,Early,Regular Order,1950.228,Standard Order
ORD1867,CUST258,Fashion,UPI,209.6,30,6,5,5.0,Yes,Tier 2,-1,Early,Regular Order,146.72,High-Risk Transaction
ORD1868,CUST118,Books,Debit Card,3301.32,10,3,3,4.0,No,Tier 2,0,On-Time,Regular Order,2971.188,Loyal & Satisfied
ORD1869,CUST288,Electronics,Credit Card,902.89,15,7,7,1.0,Yes,Tier 2,0,On-Time,Regular Order,767.4565,Standard Order
ORD1870,CUST207,Beauty,Cash on Delivery,1167.26,5,3,3,5.0,No,Tier 3,0,On-Time,Regular Order,1108.897,Loyal & Satisfied
ORD1871,CUST281,Fashion,Cash on Delivery,553.06,15,4,3,4.0,Yes,Tier 3,-1,Early,Regular Order,470.10099999999994,Standard Order
ORD1872,CUST266,Electronics,UPI,1828.23,15,6,6,1.0,No,Tier 2,0,On-Time,Regular Order,1553.9955,Standard Order
ORD1873,CUST190,Electronics,Credit Card,295.68,0,6,7,4.0,No,Tier 1,1,Minor Delay,Regular Order,295.68,Standard Order
ORD1874,CUST301,Electronics,Debit Card,2672.85,10,3,3,3.0,No,Tier 2,0,On-Time,Regular Order,2405.565,Standard Order
ORD1875,CUST189,Fashion,Cash on Delivery,2313.13,5,6,7,3.0,No,Tier 1,1,Minor Delay,Regular Order,2197.4735,Standard Order
ORD1876,CUST118,Fashion,Credit Card,492.11,20,3,3,2.0,No,Tier 2,0,On-Time,Regular Order,393.68800000000005,Standard Order
ORD1877,CUST138,Books,Cash on Delivery,2188.62,10,6,8,4.0,No,Tier 2,2,Minor Delay,Regular Order,1969.758,Loyal & Satisfied
ORD1878,CUST225,Fashion,Debit Card,2052.14,50,2,2,4.0,Yes,Tier 1,0,On-Time,Regular Order,1026.07,High-Risk Transaction
ORD1879,CUST294,Electronics,Cash on Delivery,1400.31,0,3,3,4.0,No,Tier 3,0,On-Time,Regular Order,1400.31,Loyal & Satisfied
ORD1880,CUST272,Home & Kitchen,UPI,761.17,20,3,3,2.0,Yes,Tier 1,0,On-Time,Regular Order,608.936,Standard Order
ORD1881,CUST240,Home & Kitchen,UPI,580.12,15,5,6,4.0,No,Tier 2,1,Minor Delay,Regular Order,493.102,Standard Order
ORD1882,CUST341,Electronics,Cash on Delivery,516.42,20,6,8,3.0,No,Tier 1,2,Minor Delay,Regular Order,413.13599999999997,Standard Order
ORD1883,CUST319,Electronics,Credit Card,660.34,5,6,6,5.0,No,Tier 3,0,On-Time,Regular Order,627.323,Standard Order
ORD1884,CUST225,Electronics,Credit Card,3006.58,10,3,3,3.0,No,Tier 1,0,On-Time,Regular Order,2705.922,Standard Order
ORD1885,CUST157,Home & Kitchen,Credit Card,296.98,20,2,4,2.0,No,Tier 1,2,Minor Delay,Regular Order,237.58400000000003,Standard Order
ORD1886,CUST247,Home & Kitchen,Cash on Delivery,2318.41,5,2,3,2.0,No,Tier 1,1,Minor Delay,Regular Order,2202.4894999999997,Standard Order
ORD1887,CUST319,Fashion,Credit Card,714.89,5,7,7,4.0,No,Tier 1,0,On-Time,Regular Order,679.1455,Standard Order
ORD1888,CUST299,Books,Debit Card,1084.77,10,2,2,3.0,Yes,Tier 1,0,On-Time,Regular Order,976.293,Standard Order
ORD1889,CUST160,Books,UPI,2098.69,10,6,6,4.0,Yes,Tier 2,0,On-Time,Regular Order,1888.8210000000001,Standard Order
ORD1890,CUST226,Home & Kitchen,Debit Card,1110.605,5,5,6,3.0,No,Tier 1,1,Minor Delay,Regular Order,1055.07475,Standard Order
ORD1891,CUST204,Beauty,Credit Card,707.34,5,3,3,3.0,No,Tier 1,0,On-Time,Regular Order,671.973,Standard Order
ORD1892,CUST266,Electronics,Debit Card,943.53,5,4,11,4.0,No,Tier 1,7,Severe Delay,Regular Order,896.3534999999999,Standard Order
ORD1893,CUST100,Electronics,Credit Card,842.38,20,5,5,5.0,Yes,Tier 3,0,On-Time,Regular Order,673.904,Standard Order
ORD1894,CUST230,Fashion,Cash on Delivery,216.01,15,4,4,5.0,No,Tier 2,0,On-Time,Regular Order,183.6085,Standard Order
ORD1895,CUST304,Electronics,Debit Card,621.07,20,5,5,3.0,No,Tier 2,0,On-Time,Regular Order,496.85600000000005,Standard Order
ORD1896,CUST191,Fashion,Cash on Delivery,937.62,50,2,6,3.0,No,Tier 2,4,Severe Delay,Regular Order,468.81,Standard Order
ORD1897,CUST289,Beauty,Cash on Delivery,835.39,10,6,8,2.0,No,Tier 1,2,Minor Delay,Regular Order,751.851,Standard Order
ORD1898,CUST348,Electronics,UPI,1735.86,0,4,4,4.0,No,Tier 1,0,On-Time,Regular Order,1735.86,Loyal & Satisfied
ORD1899,CUST290,Electronics,Credit Card,782.98,0,5,6,4.0,Yes,Tier 1,1,Minor Delay,Regular Order,782.98,Standard Order
ORD1900,CUST212,Fashion,UPI,1006.55,5,6,6,5.0,No,Tier 3,0,On-Time,Regular Order,956.2225,Standard Order
ORD1901,CUST252,Beauty,Credit Card,873.72,30,4,4,5.0,No,Tier 3,0,On-Time,Regular Order,611.6039999999999,Standard Order
ORD1902,CUST155,Fashion,UPI,1819.38,10,3,3,3.0,No,Tier 2,0,On-Time,Regular Order,1637.4420000000002,Standard Order
ORD1903,CUST260,Fashion,Credit Card,2585.09,5,5,5,4.0,No,Tier 1,0,On-Time,Regular Order,2455.8355,Loyal & Satisfied
ORD1904,CUST265,Electronics,Cash on Delivery,1110.86,5,3,3,5.0,No,Tier 1,0,On-Time,Regular Order,1055.3169999999998,Loyal & Satisfied
ORD1905,CUST216,Electronics,Debit Card,2069.54,10,2,6,5.0,No,Tier 1,4,Severe Delay,Regular Order,1862.586,Loyal & Satisfied
ORD1906,CUST233,Beauty,Debit Card,622.51,15,3,3,1.0,No,Tier 2,0,On-Time,Regular Order,529.1335,Standard Order
ORD1907,CUST157,Beauty,UPI,1135.41,0,3,7,3.0,No,Tier 1,4,Severe Delay,Regular Order,1135.41,Standard Order
ORD1908,CUST143,Electronics,UPI,708.17,50,7,7,3.0,No,Tier 3,0,On-Time,Regular Order,354.085,Standard Order
ORD1909,CUST272,Beauty,UPI,841.73,10,5,6,3.0,No,Tier 1,1,Minor Delay,Regular Order,757.557,Standard Order
ORD1910,CUST259,Home & Kitchen,UPI,1781.98,0,2,2,2.0,No,Tier 3,0,On-Time,Regular Order,1781.98,Standard Order
ORD1911,CUST272,Beauty,Cash on Delivery,2761.06,30,3,2,1.0,No,Tier 2,-1,Early,Regular Order,1932.7419999999997,Standard Order
ORD1912,CUST160,Fashion,UPI,355.44,0,6,6,4.0,No,Tier 2,0,On-Time,Regular Order,355.44,Standard Order
ORD1913,CUST146,Fashion,Debit Card,1408.24,30,4,3,3.0,Yes,Tier 2,-1,Early,Regular Order,985.7679999999999,High-Risk Transaction
ORD1914,CUST248,Fashion,Cash on Delivery,1247.14,50,3,4,1.0,No,Tier 2,1,Minor Delay,Regular Order,623.57,Standard Order
ORD1915,CUST179,Home & Kitchen,Credit Card,351.24,15,2,2,3.0,Yes,Tier 2,0,On-Time,Regular Order,298.554,Standard Order
ORD1916,CUST217,Electronics,UPI,485.75,20,3,4,5.0,No,Tier 2,1,Minor Delay,Regular Order,388.6,Standard Order
ORD1917,CUST312,Electronics,UPI,647.02,5,4,4,5.0,No,Tier 2,0,On-Time,Regular Order,614.669,Standard Order
ORD1918,CUST302,Fashion,Credit Card,419.17,30,2,2,4.0,No,Tier 3,0,On-Time,Regular Order,293.419,Standard Order
ORD1919,CUST328,Home & Kitchen,UPI,535.23,10,5,5,3.0,No,Tier 2,0,On-Time,Regular Order,481.70700000000005,Standard Order
ORD1920,CUST263,Electronics,Credit Card,573.72,15,2,6,4.0,No,Tier 2,4,Severe Delay,Regular Order,487.66200000000003,Standard Order
ORD1921,CUST326,Home & Kitchen,Cash on Delivery,690.78,30,5,6,3.0,No,Tier 3,1,Minor Delay,Regular Order,483.54599999999994,Standard Order
ORD1922,CUST246,Beauty,Debit Card,1860.63,50,2,2,3.0,Yes,Tier 1,0,On-Time,Regular Order,930.315,High-Risk Transaction
ORD1923,CUST119,Electronics,Credit Card,1218.11,20,4,4,3.0,Yes,Tier 1,0,On-Time,Regular Order,974.4879999999999,Standard Order
ORD1924,CUST284,Home & Kitchen,UPI,5343.77,5,4,3,2.0,No,Tier 2,-1,Early,High-Value Order,5076.5815,Standard Order
ORD1925,CUST245,Fashion,Credit Card,842.83,50,2,9,3.0,No,Tier 2,7,Severe Delay,Regular Order,421.415,Standard Order
ORD1926,CUST146,Beauty,UPI,1882.25,15,3,4,5.0,Yes,Tier 3,1,Minor Delay,Regular Order,1599.9125,Standard Order
ORD1927,CUST332,Electronics,Cash on Delivery,2661.9,30,4,4,4.0,Yes,Tier 1,0,On-Time,Regular Order,1863.33,High-Risk Transaction
ORD1928,CUST148,Home & Kitchen,Cash on Delivery,1563.5,15,5,5,3.0,No,Tier 2,0,On-Time,Regular Order,1328.975,Standard Order
ORD1929,CUST113,Books,Credit Card,836.96,5,5,4,5.0,No,Tier 2,-1,Early,Regular Order,795.112,Standard Order
ORD1930,CUST242,Beauty,Debit Card,1880.93,5,6,10,1.0,No,Tier 1,4,Severe Delay,Regular Order,1786.8835,Standard Order
ORD1931,CUST258,Home & Kitchen,UPI,473.29,10,7,7,3.0,Yes,Tier 2,0,On-Time,Regular Order,425.961,Standard Order
ORD1932,CUST100,Fashion,Cash on Delivery,676.2,20,7,8,4.0,Yes,Tier 3,1,Minor Delay,Regular Order,540.96,Standard Order
ORD1933,CUST216,Home & Kitchen,UPI,1149.4,5,7,7,4.0,No,Tier 1,0,On-Time,Regular Order,1091.93,Loyal & Satisfied
ORD1934,CUST153,Beauty,UPI,1227.96,10,5,6,1.0,No,Tier 2,1,Minor Delay,Regular Order,1105.164,Standard Order
ORD1935,CUST217,Home & Kitchen,Debit Card,226.87,5,6,7,3.0,No,Tier 2,1,Minor Delay,Regular Order,215.5265,Standard Order
ORD1936,CUST102,Electronics,Cash on Delivery,3683.0,20,7,8,4.0,No,Tier 1,1,Minor Delay,High-Value Order,2946.4,Loyal & Satisfied
ORD1937,CUST243,Beauty,Credit Card,1631.35,10,7,8,4.0,No,Tier 1,1,Minor Delay,Regular Order,1468.215,Loyal & Satisfied
ORD1938,CUST314,Home & Kitchen,UPI,1021.51,0,2,4,4.0,Yes,Tier 3,2,Minor Delay,Regular Order,1021.51,Standard Order
ORD1939,CUST284,Home & Kitchen,Debit Card,3445.96,0,2,1,3.0,No,Tier 1,-1,Early,Regular Order,3445.96,Standard Order
ORD1940,CUST302,Electronics,Cash on Delivery,893.85,0,2,2,2.0,No,Tier 1,0,On-Time,Regular Order,893.85,Standard Order
ORD1941,CUST111,Home & Kitchen,Cash on Delivery,4920.85,10,3,3,3.0,No,Tier 1,0,On-Time,High-Value Order,4428.765,Standard Order
ORD1942,CUST173,Fashion,Cash on Delivery,1061.63,0,7,14,2.0,No,Tier 2,7,Severe Delay,Regular Order,1061.63,Standard Order
ORD1943,CUST323,Home & Kitchen,Cash on Delivery,345.63,0,3,3,5.0,No,Tier 2,0,On-Time,Regular Order,345.63,Standard Order
ORD1944,CUST115,Electronics,Cash on Delivery,1936.79,30,6,7,4.0,Yes,Tier 2,1,Minor Delay,Regular Order,1355.753,High-Risk Transaction
ORD1945,CUST299,Home & Kitchen,UPI,1563.19,30,5,6,3.0,No,Tier 1,1,Minor Delay,Regular Order,1094.233,Standard Order
ORD1946,CUST201,Beauty,Debit Card,1979.3,10,7,7,4.0,No,Tier 3,0,On-Time,Regular Order,1781.37,Loyal & Satisfied
ORD1947,CUST303,Electronics,Cash on Delivery,3830.0,50,5,5,4.0,No,Tier 1,0,On-Time,High-Value Order,1915.0,Loyal & Satisfied
ORD1948,CUST251,Beauty,UPI,1997.96,0,2,2,3.0,No,Tier 1,0,On-Time,Regular Order,1997.96,Standard Order
ORD1949,CUST255,Fashion,UPI,1334.05,15,7,7,5.0,No,Tier 2,0,On-Time,Regular Order,1133.9424999999999,Loyal & Satisfied
ORD1950,CUST216,Beauty,Debit Card,2536.49,15,4,4,5.0,No,Tier 1,0,On-Time,Regular Order,2156.0164999999997,Loyal & Satisfied
ORD1951,CUST107,Books,Credit Card,1143.65,10,3,2,4.0,No,Tier 3,-1,Early,Regular Order,1029.285,Loyal & Satisfied
ORD1952,CUST221,Home & Kitchen,Credit Card,829.34,5,3,5,1.0,Yes,Tier 3,2,Minor Delay,Regular Order,787.873,Standard Order
ORD1953,CUST191,Home & Kitchen,Credit Card,2801.87,10,7,11,4.0,No,Tier 1,4,Severe Delay,Regular Order,2521.683,Loyal & Satisfied
ORD1954,CUST263,Beauty,UPI,501.08,10,2,2,4.0,Yes,Tier 3,0,On-Time,Regular Order,450.972,Standard Order
ORD1955,CUST189,Fashion,Credit Card,1704.81,15,3,3,2.0,No,Tier 2,0,On-Time,Regular Order,1449.0884999999998,Standard Order
ORD1956,CUST235,Fashion,UPI,2760.05,0,2,1,3.0,No,Tier 3,-1,Early,Regular Order,2760.05,Standard Order
ORD1957,CUST285,Home & Kitchen,Cash on Delivery,1777.07,0,6,7,5.0,No,Tier 1,1,Minor Delay,Regular Order,1777.07,Loyal & Satisfied
ORD1958,CUST159,Books,UPI,1633.92,0,5,7,1.0,No,Tier 2,2,Minor Delay,Regular Order,1633.92,Standard Order
ORD1959,CUST277,Books,Debit Card,1876.28,5,4,3,4.0,No,Tier 1,-1,Early,Regular Order,1782.466,Loyal & Satisfied
ORD1960,CUST127,Books,Debit Card,950.71,10,5,5,4.0,Yes,Tier 3,0,On-Time,Regular Order,855.639,Standard Order
